Sample,IndividID,SampleDate,Month,Year,JulianDate,Season,Age,BodyCondition,SocialStatus,HoursAfterSunrise,Rainfall,MaxTemp
Feature969,ID 187,2/08/2016,8,2016,7049,DRY,687,171.3898861,Dominant,10.69833333,3.80E-16,23.62
Feature970,ID 212,5/08/2016,8,2016,7052,DRY,105,-68.861771,Subordinate,9.863888889,3.80E-16,23.69
Feature971,ID 207,6/08/2016,8,2016,7053,DRY,362,111.8547673,Subordinate,4.858888889,3.80E-16,23.94666667
Feature972,ID 185,23/08/2016,8,2016,7070,DRY,722,60.64958952,Dominant,1.095833333,3.80E-16,29.26333333
Feature973,ID 155,23/08/2016,8,2016,7070,DRY,963,11.12850441,Subordinate,2.8625,3.80E-16,29.26333333
Feature974,ID 217,6/09/2016,9,2016,7084,DRY,36,-110.20138,Subordinate,2.038611111,3.80E-16,30
Feature975,ID 221,17/09/2016,9,2016,7095,DRY,47,-129.9188897,Subordinate,1.98,3.80E-16,29.69666667
Feature976,ID 219,18/09/2016,9,2016,7096,DRY,48,-79.22571095,Subordinate,1.599444444,3.80E-16,29.58333333
Feature977,ID 204,25/09/2016,9,2016,7103,DRY,571,-25.18842922,Subordinate,11.46777778,3.80E-16,29.76866667
Feature978,ID 218,28/09/2016,9,2016,7106,DRY,58,-79.4821686,Subordinate,1.825277778,3.80E-16,30.513
Feature979,ID 142,30/09/2016,9,2016,7108,DRY,1464,21.6117774,Subordinate,3.563333333,3.80E-16,30.91633333
Feature980,ID 203,2/10/2016,10,2016,7110,WET,578,5.788397207,Subordinate,4.284444444,3.80E-16,31.54633333
Feature981,ID 189,2/10/2016,10,2016,7110,WET,741,-1.640368702,Subordinate,12.05111111,3.80E-16,31.54633333
Feature982,ID 201,4/10/2016,10,2016,7112,WET,577,-31.30973882,Subordinate,12.03833333,3.80E-16,31.73966667
Feature983,ID 198,5/10/2016,10,2016,7113,WET,624,61.33524783,Dominant,3.390277778,3.80E-16,31.893
Feature984,ID 220,7/10/2016,10,2016,7115,WET,67,-128.0891664,Subordinate,2.460277778,3.80E-16,32.123
Feature985,ID 223,15/10/2016,10,2016,7123,WET,40,-118.5834829,Subordinate,1.383888889,3.80E-16,34.30966667
Feature986,ID 164,23/10/2016,10,2016,7131,WET,963,61.71599364,Subordinate,3.561111111,0.006666667,36.371
Feature987,ID 206,21/07/2016,7,2016,7037,DRY,391,23.33780243,Subordinate,9.564166667,3.80E-16,22.15666667
Feature988,ID 208,2/11/2016,11,2016,7141,WET,205,71.54412729,Subordinate,3.6625,0.006666667,37.55333333
Feature989,ID 209,6/11/2016,11,2016,7145,WET,209,65.19345684,Subordinate,2.507222222,0.006666667,37.90666667
Feature990,ID 222,8/11/2016,11,2016,7147,WET,64,-68.31719059,Subordinate,12.34444444,0.286666633,37.75
Feature991,ID 212,10/11/2016,11,2016,7149,WET,202,12.47981203,Subordinate,3.313333333,0.286666633,37.64
Feature992,ID 213,13/11/2016,11,2016,7152,WET,205,12.01852521,Subordinate,12.28861111,0.286666633,37.51
Feature993,ID 147,18/11/2016,11,2016,7157,WET,1137,-130.3270592,Subordinate,0.756666667,0.286666633,37.76666667
Feature994,ID 211,18/11/2016,11,2016,7157,WET,210,-5.241507721,Subordinate,2.24,0.286666633,37.76666667
Feature995,ID 214,29/11/2016,11,2016,7168,WET,221,40.42272684,Subordinate,1.613055556,0.319999967,38.08433333
Feature996,ID 217,4/12/2016,12,2016,7173,WET,125,-27.37117213,Subordinate,2.7975,0.933332967,38.501
Feature997,ID 138,18/12/2016,12,2016,7187,WET,1935,-18.5434326,Subordinate,13.96166667,0.7799997,38.27433333
Feature998,ID 63,9/10/1999,10,1999,907,WET,39,-168.8472632,Subordinate,2.319166667,0.853333333,29.52666667
Feature999,ID 187,28/12/2016,12,2016,7197,WET,835,65.01226927,Subordinate,3.296111111,3.693334733,35.84666667
Feature1000,ID 142,28/12/2016,12,2016,7197,WET,1553,-93.15164028,Subordinate,2.912777778,3.693334733,35.84666667
Feature1001,ID 198,29/12/2016,12,2016,7198,WET,709,25.98504005,Dominant,2.919444444,4.700000733,35.66666667
Feature1002,ID 225,31/12/2016,12,2016,7200,WET,42,-148.7796821,Subordinate,0.948611111,4.0933344,35.58666667
Feature1003,ID 227,1/01/2017,12,2016,7201,WET,43,-135.9921183,Subordinate,0.621388889,4.0933344,35.39666667
Feature1004,ID 228,7/01/2017,1,2017,7207,WET,48,-141.0226468,Subordinate,2.901944444,4.0933344,34.47333333
Feature1005,ID 229,10/01/2017,1,2017,7210,WET,51,-97.12067978,Subordinate,3.031111111,4.1333344,34.21333333
Feature1006,ID 155,17/01/2017,1,2017,7217,WET,1110,-129.6253807,Subordinate,13.77305556,4.0066677,33.58333333
Feature1007,ID 155,18/01/2017,1,2017,7218,WET,1111,-151.8309545,Subordinate,13.64277778,3.273334033,33.80333333
Feature1008,ID 185,23/01/2017,1,2017,7223,WET,875,28.59078699,Subordinate,1.774722222,2.1133323,34.02666667
Feature1009,ID 138,26/01/2017,1,2017,7226,WET,1974,69.67791432,Subordinate,3.367222222,1.6799993,34.45
Feature1010,ID 142,30/01/2017,1,2017,7230,WET,1586,-221.3238936,Subordinate,13.22972222,0.893333133,34.60666667
Feature1011,ID 200,1/02/2017,1,2017,7232,WET,711,-85.52800362,Subordinate,13.71944444,1.066666467,34.61666667
Feature1012,ID 230,3/02/2017,2,2017,7234,WET,50,-67.04572873,Subordinate,1.643055556,1.299999767,34.39666667
Feature1013,ID 96,18/04/2012,4,2012,5482,WET,2770,5.600824469,Dominant,11.06111111,0.399999967,30.48333333
Feature1014,ID 137,13/05/2012,5,2012,5507,DRY,555,-72.06092035,Subordinate,2.983611111,2.41E-16,29.74666667
Feature1015,ID 98,9/05/2012,5,2012,5503,DRY,2447,-46.59799188,Dominant,10.75444444,0.153333333,29.79
Feature1016,ID 221,25/02/2017,2,2017,7256,WET,208,83.01347684,Subordinate,2.096388889,3.313334133,33.29133333
Feature1017,ID 219,25/02/2017,2,2017,7256,WET,208,98.09181807,Subordinate,2.646388889,3.313334133,33.29133333
Feature1018,ID 206,26/02/2017,2,2017,7257,WET,611,8.991191811,Dominant,11.93583333,3.313334133,33.348
Feature1019,ID 145,28/10/2015,10,2015,6770,WET,760,131.4852712,Dominant,2.738611111,0.2066667,35.66666667
Feature1020,ID 217,3/03/2017,3,2017,7262,WET,214,100.0466849,Subordinate,3.085555556,2.8066676,33.238
Feature1021,ID 198,7/03/2017,3,2017,7266,WET,777,62.75226551,Dominant,12.04722222,0.639999633,33.524
Feature1022,ID 224,7/03/2017,3,2017,7266,WET,108,28.03715674,Subordinate,12.11388889,0.639999633,33.524
Feature1023,ID 175,11/03/2017,3,2017,7270,WET,1029,83.63829443,Dominant,1.560833333,0.639999633,33.97166667
Feature1024,ID 218,11/03/2017,3,2017,7270,WET,222,100.7547581,Subordinate,1.660833333,0.639999633,33.97166667
Feature1025,ID 220,11/03/2017,3,2017,7270,WET,222,76.98989854,Subordinate,2.9275,0.639999633,33.97166667
Feature1026,ID 121,14/03/2017,3,2017,7273,WET,3118,17.45583277,Subordinate,1.684444444,0.639999633,34.325
Feature1027,ID 187,17/03/2017,3,2017,7276,WET,914,-241.0972228,Subordinate,11.35888889,0.1933333,34.75666667
Feature1028,ID 189,18/03/2017,3,2017,7277,WET,908,0.545009827,Subordinate,4.367222222,0.02,34.93633333
Feature1029,ID 203,21/03/2017,3,2017,7280,WET,748,-22.30812831,Subordinate,2.642222222,0.006666667,35.25866667
Feature1030,ID 164,22/03/2017,3,2017,7281,WET,1113,-46.16867149,Subordinate,3.683888889,0.006666667,35.244
Feature1031,ID 233,15/04/2017,4,2017,7305,WET,43,-129.6538613,Subordinate,11.05583333,1.286666167,30.35666667
Feature1032,ID 231,16/04/2017,4,2017,7306,WET,68,-28.67674153,Subordinate,2.464166667,1.286666167,30.10333333
Feature1033,ID 161,26/04/2017,4,2017,7316,WET,1164,127.6302443,Subordinate,8.360277778,0.886666267,29.11
Feature1034,ID 232,2/05/2017,5,2017,7322,DRY,60,26.48588332,Subordinate,2.6225,0.106666667,28.60333333
Feature1035,ID 210,2/06/2017,6,2017,7353,DRY,417,24.80674016,Subordinate,9.508888889,3.04E-16,26.09666667
Feature1036,ID 225,9/06/2017,6,2017,7360,DRY,202,43.75617366,Subordinate,3.041111111,3.04E-16,25.25333333
Feature1037,ID 224,9/06/2017,6,2017,7360,DRY,202,60.46644708,Subordinate,3.074444444,3.04E-16,25.25333333
Feature1038,ID 167,22/06/2017,6,2017,7373,DRY,1167,-7.234684832,Subordinate,2.491388889,0.02,25.01666667
Feature1039,ID 226,23/06/2017,6,2017,7374,DRY,216,59.59843558,Subordinate,3.521388889,0.02,25.38
Feature1040,ID 228,28/06/2017,6,2017,7379,DRY,220,69.93188034,Subordinate,2.209722222,0.02,25.96
Feature1041,ID 222,29/06/2017,6,2017,7380,DRY,297,43.03094655,Subordinate,3.108333333,0.02,25.97666667
Feature1042,ID 209,29/06/2017,6,2017,7380,DRY,444,13.19495998,Subordinate,3.441666667,0.02,25.97666667
Feature1043,ID 229,2/07/2017,7,2017,7383,DRY,224,45.17246505,Subordinate,3.389444444,0.02,25.15
Feature1044,ID 210,5/07/2017,7,2017,7386,DRY,450,4.892153951,Subordinate,2.19,0.02,24.89333333
Feature1045,ID 213,13/07/2017,7,2017,7394,DRY,447,-14.62998771,Subordinate,4.59,3.04E-16,25.63
Feature1046,ID 235,15/07/2017,7,2017,7396,DRY,58,-37.13025348,Subordinate,1.947777778,3.04E-16,25.61
Feature1047,ID 226,16/07/2017,7,2017,7397,DRY,239,36.09591932,Subordinate,9.818888889,3.04E-16,25.57666667
Feature1048,ID 208,22/07/2017,7,2017,7403,DRY,467,-28.44539353,Subordinate,1.885555556,3.04E-16,25.95333333
Feature1049,ID 234,27/07/2017,7,2017,7408,DRY,138,43.68842172,Subordinate,4.806388889,3.04E-16,26.16
Feature1050,ID 216,27/07/2017,7,2017,7408,DRY,379,-126.772272,Subordinate,5.539722222,3.04E-16,26.16
Feature1051,ID 230,27/07/2017,7,2017,7408,DRY,224,20.23120374,Subordinate,2.789722222,3.04E-16,26.16
Feature1052,ID 225,28/07/2017,7,2017,7409,DRY,251,15.67758371,Subordinate,3.431388889,3.04E-16,26.25
Feature1053,ID 211,1/08/2017,7,2017,7413,DRY,466,-48.42436903,Subordinate,4.685277778,3.04E-16,27.12333333
Feature1054,ID 223,4/08/2017,8,2017,7416,DRY,333,17.8834543,Dominant,2.95,3.04E-16,26.77666667
Feature1055,ID 201,9/08/2017,8,2017,7421,DRY,886,34.59665948,Subordinate,4.841666667,3.04E-16,26.22666667
Feature1056,ID 214,12/08/2017,8,2017,7424,DRY,477,-74.33392576,Subordinate,4.163611111,3.04E-16,26.37666667
Feature1057,ID 210,16/08/2017,8,2017,7428,DRY,492,-57.15101285,Subordinate,2.635555556,3.04E-16,26.86666667
Feature1058,ID 226,16/08/2017,8,2017,7428,DRY,270,9.540402522,Subordinate,5.302222222,3.04E-16,26.86666667
Feature1059,ID 189,18/08/2017,8,2017,7430,DRY,1061,-19.81384358,Subordinate,2.714722222,3.04E-16,26.79666667
Feature1060,ID 232,18/08/2017,8,2017,7430,DRY,168,-9.665979401,Subordinate,9.881388889,3.04E-16,26.79666667
Feature1061,ID 198,23/08/2017,8,2017,7435,DRY,946,34.31234995,Subordinate,3.291666667,3.04E-16,27.42333333
Feature1062,ID 233,23/08/2017,8,2017,7435,DRY,173,-12.60973162,Subordinate,10.15833333,3.04E-16,27.42333333
Feature1063,ID 220,23/08/2017,8,2017,7435,DRY,387,-13.34834471,Subordinate,10.24166667,3.04E-16,27.42333333
Feature1064,ID 210,23/08/2017,8,2017,7435,DRY,499,-78.72703419,Subordinate,9.758333333,3.04E-16,27.42333333
Feature1065,ID 226,24/08/2017,8,2017,7436,DRY,278,5.544021767,Subordinate,4.257777778,3.04E-16,27.54666667
Feature1066,ID 212,24/08/2017,8,2017,7436,DRY,489,-208.1180025,Subordinate,1.624444444,3.04E-16,27.54666667
Feature1067,ID 232,24/08/2017,8,2017,7436,DRY,174,-17.84129181,Subordinate,4.557777778,3.04E-16,27.54666667
Feature1068,ID 217,26/08/2017,8,2017,7438,DRY,390,-33.13201247,Subordinate,10.45722222,3.04E-16,28.04333333
Feature1069,ID 219,26/08/2017,8,2017,7438,DRY,390,-41.53312143,Subordinate,10.50722222,3.04E-16,28.04333333
Feature1070,ID 221,26/08/2017,8,2017,7438,DRY,390,-40.61146265,Subordinate,10.55722222,3.04E-16,28.04333333
Feature1071,ID 231,30/08/2017,8,2017,7442,DRY,204,19.01871201,Subordinate,3.741944444,3.04E-16,28.96666667
Feature1072,ID 175,2/09/2017,9,2017,7445,DRY,1204,-30.82295339,Dominant,11.64472222,3.04E-16,30.27
Feature1073,ID 180,9/09/2017,9,2017,7452,DRY,1164,16.78180078,Dominant,1.873055556,3.04E-16,32.87
Feature1074,ID 212,9/09/2017,9,2017,7452,DRY,505,-274.4715812,Subordinate,1.789722222,3.04E-16,32.87
Feature1075,ID 149,9/09/2017,9,2017,7452,DRY,1367,-45.56827165,Subordinate,4.123055556,3.04E-16,32.87
Feature1076,ID 203,9/09/2017,9,2017,7452,DRY,920,-25.53538643,Subordinate,11.08972222,3.04E-16,32.87
Feature1077,ID 218,12/09/2017,9,2017,7455,DRY,407,-41.39010105,Subordinate,2.312777778,3.04E-16,32.48333333
Feature1078,ID 205,12/09/2017,9,2017,7455,DRY,866,-152.0474373,Subordinate,5.729444444,3.04E-16,32.48333333
Feature1079,ID 223,19/09/2017,9,2017,7462,DRY,379,-46.01219077,Dominant,3.330277778,1.026666,33.45
Feature1080,ID 201,19/09/2017,9,2017,7462,DRY,927,-25.90847917,Subordinate,2.696944444,1.026666,33.45
Feature1081,ID 232,22/09/2017,9,2017,7465,DRY,203,-22.79003763,Subordinate,3.421666667,1.026666,33.00333333
Feature1082,ID 233,22/09/2017,9,2017,7465,DRY,203,-42.70839332,Subordinate,3.171666667,1.026666,33.00333333
Feature1083,ID 128,10/10/2017,10,2017,7483,WET,2447,-51.16128565,Subordinate,7.926111111,1.059999333,30.61333333
Feature1084,ID 63,8/11/1999,11,1999,937,WET,69,-108.1249662,Subordinate,1.405277778,-3.89E-17,36.20666667
Feature1085,ID 213,2/11/2017,11,2017,7506,WET,559,-17.40092101,Subordinate,1.575833333,0.053333333,34.19666667
Feature1086,ID 214,2/11/2017,11,2017,7506,WET,559,-2.622350522,Subordinate,11.6925,0.053333333,34.19666667
Feature1087,ID 210,3/11/2017,11,2017,7507,WET,571,-27.81208027,Subordinate,3.037777778,0.053333333,34.39333333
Feature1088,ID 180,9/11/2017,11,2017,7513,WET,1225,-28.30294005,Dominant,1.618055556,0.02,34.41666667
Feature1089,ID 222,28/11/2017,11,2017,7532,WET,449,-75.83371697,Subordinate,3.494444444,0.486666333,34.82666667
Feature1090,ID 208,29/11/2017,11,2017,7533,WET,597,-46.88769287,Subordinate,5.229444444,0.486666333,34.83333333
Feature1091,ID 198,5/12/2017,12,2017,7539,WET,1050,-50.47358517,Subordinate,14.01333333,0.639999667,36.42333333
Feature1092,ID 225,6/12/2017,12,2017,7540,WET,382,-46.25367035,Dominant,13.09527778,0.673333,36.23666667
Feature1093,ID 235,7/12/2017,12,2017,7541,WET,203,-19.3927922,Subordinate,1.860277778,0.786666367,36.45666667
Feature1094,ID 229,19/12/2017,12,2017,7553,WET,394,91.39679768,Subordinate,3.44,0.773333033,36.58333333
Feature1095,ID 209,19/12/2017,12,2017,7553,WET,617,-86.52268031,Subordinate,1.156666667,0.773333033,36.58333333
Feature1096,ID 224,23/12/2017,12,2017,7557,WET,399,-12.43276054,Subordinate,4.760277778,0.3066667,37.43666667
Feature1097,ID 228,23/12/2017,12,2017,7557,WET,398,30.55282206,Subordinate,4.543611111,0.3066667,37.43666667
Feature1098,ID 226,29/12/2017,12,2017,7563,WET,405,143.613275,Subordinate,3.471944444,0.3066667,37.79666667
Feature1099,ID 149,10/01/2018,1,2018,7575,WET,1490,-63.09597199,Subordinate,3.567777778,0.2466667,38.81666667
Feature1100,ID 230,26/01/2018,1,2018,7591,WET,407,-16.01295231,Subordinate,12.35416667,0.733333033,38.66666667
Feature1102,ID 211,26/01/2018,1,2018,7591,WET,644,-30.11966833,Subordinate,12.55416667,0.733333033,38.66666667
Feature1103,ID 223,27/01/2018,1,2018,7592,WET,509,-191.425337,Dominant,0.557222222,0.806666367,38.21333333
Feature1104,ID 63,29/12/1999,12,1999,988,WET,120,-6.412134195,Subordinate,3.658611111,3.8,31.88433333
Feature1105,ID 1,7/12/1999,12,1999,966,WET,1434,107.3707203,Subordinate,1.994166667,3.26,34.02333333
Feature1106,ID 218,17/02/2018,2,2018,7613,WET,565,44.92128095,Subordinate,2.238055556,0.579999667,35.31
Feature1107,ID 164,21/02/2018,2,2018,7617,WET,1449,25.16371794,Subordinate,11.97583333,0.846666333,34.69
Feature1108,ID 221,28/02/2018,2,2018,7624,WET,576,41.81023205,Subordinate,2.201388889,0.4266667,35.61
Feature1109,ID 208,2/03/2018,3,2018,7626,WET,690,-180.49312,Subordinate,2.981388889,0.420000033,35.65
Feature1110,ID 224,2/03/2018,3,2018,7626,WET,468,-141.0492321,Subordinate,3.031388889,0.420000033,35.65
Feature1111,ID 202,3/03/2018,3,2018,7627,WET,1095,-19.46230162,Subordinate,1.421388889,0.973333033,35.66333333
Feature1112,ID 219,8/03/2018,3,2018,7632,WET,584,17.3148408,Subordinate,4.523888889,1.273332933,34.50333333
Feature1113,ID 175,11/03/2018,3,2018,7635,WET,1394,19.45345822,Dominant,11.98,1.3199996,34.32
Feature1114,ID 231,13/03/2018,3,2018,7637,WET,399,174.4195856,Subordinate,1.228888889,1.3199996,34.41
Feature1115,ID 220,15/03/2018,3,2018,7639,WET,591,32.7789919,Subordinate,3.678055556,1.919999267,34.05666667
Feature1116,ID 217,16/03/2018,3,2018,7640,WET,592,48.10194386,Subordinate,3.536111111,1.919999267,33.88666667
Feature1117,ID 222,18/03/2018,3,2018,7642,WET,559,-45.0514997,Subordinate,3.4025,1.9333326,33.57866667
Feature1118,ID 233,21/03/2018,3,2018,7645,WET,383,39.64314433,Subordinate,11.52777778,2.526665933,32.492
Feature1119,ID 229,30/03/2018,3,2018,7654,WET,495,2.965316755,Subordinate,4.421388889,2.9466656,31.05866667
Feature1120,ID 36,29/12/1999,12,1999,988,WET,135,69.35292888,Subordinate,2.325277778,3.8,31.88433333
Feature1121,ID 232,7/04/2018,4,2018,7662,WET,400,24.30272831,Subordinate,2.473888889,2.306666,29.86866667
Feature1122,ID 218,26/04/2018,4,2018,7681,WET,633,64.70291767,Subordinate,4.479444444,0.466666667,28.88333333
Feature1123,ID 226,13/06/2018,6,2018,7729,DRY,571,-155.5415179,Subordinate,4.651111111,2.97E-16,25.17333333
Feature1124,ID 228,29/06/2018,6,2018,7745,DRY,586,-132.7793114,Subordinate,9.158611111,0.14,23.26666667
Feature1125,ID 225,30/06/2018,6,2018,7746,DRY,588,-231.5299742,Subordinate,4.0075,0.14,23.3
Feature1126,ID 214,30/06/2018,6,2018,7746,DRY,799,29.95639372,Subordinate,8.3075,0.14,23.3
Feature1127,ID 235,30/06/2018,6,2018,7746,DRY,408,6.389683315,Subordinate,9.874166667,0.14,23.3
Feature1128,ID 219,15/07/2018,7,2018,7761,DRY,713,-22.20895896,Subordinate,9.43,0.14,22.56033333
Feature1129,ID 175,1/08/2018,7,2018,7778,DRY,1537,-91.58890698,Dominant,10.94944444,2.97E-16,24.36033333
Feature1130,ID 175,9/08/2018,8,2018,7786,DRY,1545,-130.5280987,Dominant,3.505277778,2.97E-16,24.75
Feature1131,ID 175,16/08/2018,8,2018,7793,DRY,1552,-135.7318129,Dominant,3.881666667,2.97E-16,24.42666667
Feature1132,ID 231,18/08/2018,8,2018,7795,DRY,557,-88.69393052,Subordinate,10.49416667,2.97E-16,24.54666667
Feature1133,ID 35,9/12/1999,12,1999,968,WET,323,59.79161344,Subordinate,1.789444444,3.506666667,33.29766667
Feature1134,ID 221,28/08/2018,8,2018,7805,DRY,757,-76.44018261,Subordinate,3.77,2.97E-16,25.33333333
Feature1135,ID 217,4/09/2018,9,2018,7812,DRY,764,-101.995628,Subordinate,1.509444444,2.97E-16,26.19
Feature1136,ID 235,9/09/2018,9,2018,7817,DRY,479,-164.6398681,Subordinate,2.468055556,2.97E-16,27.20333333
Feature1137,ID 233,9/09/2018,9,2018,7817,DRY,555,-120.2805875,Subordinate,2.734722222,2.97E-16,27.20333333
Feature1138,ID 232,14/09/2018,9,2018,7822,DRY,560,-129.7741121,Subordinate,1.779166667,2.97E-16,28.74
Feature1139,ID 211,2/11/2018,11,2018,7871,WET,924,134.3970903,Subordinate,11.73944444,0.006666667,34.84666667
Feature1140,ID 149,16/12/2018,12,2018,7915,WET,1830,167.9430338,Subordinate,12.24361111,0.093333333,38.11
Feature1141,ID 214,29/12/2018,12,2018,7928,WET,981,5.83979697,Subordinate,12.89138889,0.233333333,39.22666667
Feature1142,ID 230,1/01/2019,12,2018,7931,WET,747,-40.39462372,Subordinate,2.793611111,0.226666667,39.20333333
Feature1143,ID 149,19/01/2019,1,2019,7949,WET,1864,-98.56294445,Subordinate,13.31972222,0.4,39.15666667
Feature1144,ID 149,25/01/2019,1,2019,7955,WET,1870,-101.530547,Subordinate,2.871388889,0.506666667,38.42
Feature1145,ID 149,26/01/2019,1,2019,7956,WET,1871,-137.4871249,Subordinate,13.82444444,0.506666667,38.41
Feature1146,ID 149,27/01/2019,1,2019,7957,WET,1872,-121.7212389,Subordinate,2.194166667,0.506666667,38.50666667
Feature1147,ID 221,13/02/2019,2,2019,7974,WET,926,3.372307623,Subordinate,2.572222222,1.346668667,36.87666667
Feature1148,ID 149,12/03/2019,3,2019,8001,WET,1916,123.1122338,Subordinate,12.55666667,0.266666667,36.88
Feature1149,ID 36,1/11/2000,10,2000,1296,WET,443,9.072720289,Subordinate,2.268888889,0.06,36.86333333
Feature1150,ID 7,24/09/2000,9,2000,1258,DRY,201,119.089709,Subordinate,4.801388889,0.36,30.46333333
Feature1151,ID 79,13/11/2000,11,2000,1308,WET,1013,28.69943183,Dominant,13.14,0.46,35.29333333
Feature1152,ID 38,17/01/2001,1,2001,1373,WET,533,-74.31234671,Subordinate,1.920833333,0.514266667,38.61166667
Feature1153,ID 8,17/01/2001,1,2001,1373,WET,100,-14.77908411,Subordinate,1.170833333,0.514266667,38.61166667
Feature1154,ID 70,30/01/2001,1,2001,1386,WET,861,222.6613522,Subordinate,13.39416667,0.826666667,37.27
Feature1155,ID 63,17/03/2001,3,2001,1432,WET,564,-106.6292696,Subordinate,3.074166667,1.538766667,33.843
Feature1156,ID 81,24/03/2001,3,2001,1439,WET,835,-60.007843,Subordinate,4.683055556,2.485433333,31.303
Feature1157,ID 80,9/01/2001,1,2001,1365,WET,1006,6.556205357,Subordinate,0.225277778,0.1768,38.09833333
Feature1158,ID 63,30/03/2001,3,2001,1445,WET,577,-46.12307795,Subordinate,12.05138889,2.718766667,30.36966667
Feature1159,ID 36,12/04/2001,4,2001,1458,WET,605,-106.2909302,Subordinate,2.696111111,3.24,28.324
Feature1160,ID 8,12/04/2001,4,2001,1458,WET,185,38.98962658,Subordinate,11.02944444,3.24,28.324
Feature1161,ID 81,20/04/2001,4,2001,1466,WET,862,1.210525569,Subordinate,3.795277778,3.54,26.894
Feature1162,ID 79,5/05/2001,5,2001,1481,DRY,1186,14.58767209,Dominant,2.993333333,1.2,26.56733333
Feature1163,ID 38,24/04/2001,4,2001,1470,WET,630,17.63535502,Subordinate,1.260277778,2.553333333,26.724
Feature1164,ID 7,17/05/2001,5,2001,1493,DRY,436,34.26745673,Subordinate,2.880833333,0,26.03666667
Feature1165,ID 4,17/05/2001,5,2001,1493,DRY,939,66.49436886,Subordinate,2.880833333,0,26.03666667
Feature1166,ID 81,13/07/2001,7,2001,1550,DRY,946,-46.70401658,Subordinate,9.990555556,0,20.57
Feature1167,ID 4,6/09/2001,9,2001,1605,DRY,1051,-20.81225862,Subordinate,5.103611111,0.955466667,24.32766667
Feature1168,ID 36,7/09/2001,9,2001,1606,DRY,753,-33.56025554,Subordinate,3.388611111,0.955466667,24.26433333
Feature1169,ID 81,15/09/2001,9,2001,1614,DRY,1010,-57.08128009,Subordinate,4.873055556,0.902133333,26.28
Feature1170,ID 70,20/09/2001,9,2001,1619,DRY,1094,17.5330611,Subordinate,4.719166667,0.902133333,27.29
Feature1171,ID 79,26/09/2001,9,2001,1625,DRY,1330,-119.8133851,Subordinate,1.168333333,0.902133333,28.36333333
Feature1172,ID 1,15/04/1997,4,1997,0,WET,468,-47.12056775,Subordinate,3.504166667,0.106666667,27.86
